,Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
7622,HG1,NOX,22/06/2018 09:30,38.2,ug m-3 as NO2,P
7623,HG1,NOX,22/06/2018 09:45,41.1,ug m-3 as NO2,P
7624,HG1,NOX,22/06/2018 10:00,31.2,ug m-3 as NO2,P
7625,HG1,NOX,22/06/2018 10:15,48.6,ug m-3 as NO2,P
7626,HG1,NOX,22/06/2018 10:30,31.8,ug m-3 as NO2,P
7627,HG1,NOX,22/06/2018 10:45,52.8,ug m-3 as NO2,P
7628,HG1,NOX,22/06/2018 11:00,50.5,ug m-3 as NO2,P
7629,HG1,NOX,22/06/2018 11:15,35.3,ug m-3 as NO2,P
7630,HG1,NOX,22/06/2018 11:30,32.7,ug m-3 as NO2,P
7631,HG1,NOX,22/06/2018 11:45,36.7,ug m-3 as NO2,P
7632,HG1,NOX,22/06/2018 12:00,36.5,ug m-3 as NO2,P
7633,HG1,NOX,22/06/2018 12:15,38.0,ug m-3 as NO2,P
7634,HG1,NOX,22/06/2018 12:30,45.0,ug m-3 as NO2,P
7635,HG1,NOX,22/06/2018 12:45,39.8,ug m-3 as NO2,P
7636,HG1,NOX,22/06/2018 13:00,38.1,ug m-3 as NO2,P
7637,HG1,NOX,22/06/2018 13:15,41.8,ug m-3 as NO2,P
7638,HG1,NOX,22/06/2018 13:30,50.6,ug m-3 as NO2,P
7639,HG1,NOX,22/06/2018 13:45,44.7,ug m-3 as NO2,P
7640,HG1,NOX,22/06/2018 14:00,43.3,ug m-3 as NO2,P
7641,HG1,NOX,22/06/2018 14:15,37.2,ug m-3 as NO2,P
7642,HG1,NOX,22/06/2018 14:30,47.9,ug m-3 as NO2,P
7643,HG1,NOX,22/06/2018 14:45,72.5,ug m-3 as NO2,P
7644,HG1,NOX,22/06/2018 15:00,95.3,ug m-3 as NO2,P
7645,HG1,NOX,22/06/2018 15:15,49.5,ug m-3 as NO2,P
7646,HG1,NOX,22/06/2018 15:30,40.3,ug m-3 as NO2,P
7647,HG1,NOX,22/06/2018 15:45,41.9,ug m-3 as NO2,P
7648,HG1,NOX,22/06/2018 16:00,46.2,ug m-3 as NO2,P
7649,HG1,NOX,22/06/2018 16:15,41.1,ug m-3 as NO2,P
7650,HG1,NOX,22/06/2018 16:30,38.2,ug m-3 as NO2,P
7651,HG1,NOX,22/06/2018 16:45,46.9,ug m-3 as NO2,P
7652,HG1,NOX,22/06/2018 17:00,72.1,ug m-3 as NO2,P
7653,HG1,NOX,22/06/2018 17:15,34.6,ug m-3 as NO2,P
7654,HG1,NOX,22/06/2018 17:30,55.4,ug m-3 as NO2,P
7655,HG1,NOX,22/06/2018 17:45,46.4,ug m-3 as NO2,P
7656,HG1,NOX,22/06/2018 18:00,65.2,ug m-3 as NO2,P
7657,HG1,NOX,22/06/2018 18:15,57.4,ug m-3 as NO2,P
7658,HG1,NOX,22/06/2018 18:30,45.6,ug m-3 as NO2,P
7659,HG1,NOX,22/06/2018 18:45,54.1,ug m-3 as NO2,P
7660,HG1,NOX,22/06/2018 19:00,45.1,ug m-3 as NO2,P
7661,HG1,NOX,22/06/2018 19:15,55.5,ug m-3 as NO2,P
7662,HG1,NOX,22/06/2018 19:30,70.5,ug m-3 as NO2,P
7663,HG1,NOX,22/06/2018 19:45,41.9,ug m-3 as NO2,P
7664,HG1,NOX,22/06/2018 20:00,36.6,ug m-3 as NO2,P
7665,HG1,NOX,22/06/2018 20:15,62.9,ug m-3 as NO2,P
7666,HG1,NOX,22/06/2018 20:30,47.8,ug m-3 as NO2,P
7667,HG1,NOX,22/06/2018 20:45,44.9,ug m-3 as NO2,P
7668,HG1,NOX,22/06/2018 21:00,63.6,ug m-3 as NO2,P
7669,HG1,NOX,22/06/2018 21:15,68.6,ug m-3 as NO2,P
7670,HG1,NOX,22/06/2018 21:30,59.3,ug m-3 as NO2,P
7671,HG1,NOX,22/06/2018 21:45,51.3,ug m-3 as NO2,P
7672,HG1,NOX,22/06/2018 22:00,49.8,ug m-3 as NO2,P
7673,HG1,NOX,22/06/2018 22:15,63.9,ug m-3 as NO2,P
7674,HG1,NOX,22/06/2018 22:30,59.8,ug m-3 as NO2,P
7675,HG1,NOX,22/06/2018 22:45,69.1,ug m-3 as NO2,P
7676,HG1,NOX,22/06/2018 23:00,86.8,ug m-3 as NO2,P
7677,HG1,NOX,22/06/2018 23:15,83.9,ug m-3 as NO2,P
7678,HG1,NOX,22/06/2018 23:30,86.0,ug m-3 as NO2,P
7679,HG1,NOX,22/06/2018 23:45,75.7,ug m-3 as NO2,P
7680,HG1,NOX,23/06/2018 00:00,67.4,ug m-3 as NO2,P
7681,HG1,NOX,23/06/2018 00:15,51.1,ug m-3 as NO2,P
7682,HG1,NOX,23/06/2018 00:30,44.5,ug m-3 as NO2,P
7683,HG1,NOX,23/06/2018 00:45,,ug m-3 as NO2,P
7684,HG1,NOX,23/06/2018 01:00,,ug m-3 as NO2,P
7685,HG1,NOX,23/06/2018 01:15,44.1,ug m-3 as NO2,P
7686,HG1,NOX,23/06/2018 01:30,38.3,ug m-3 as NO2,P
7687,HG1,NOX,23/06/2018 01:45,35.7,ug m-3 as NO2,P
7688,HG1,NOX,23/06/2018 02:00,34.3,ug m-3 as NO2,P
7689,HG1,NOX,23/06/2018 02:15,41.6,ug m-3 as NO2,P
7690,HG1,NOX,23/06/2018 02:30,30.6,ug m-3 as NO2,P
7691,HG1,NOX,23/06/2018 02:45,39.1,ug m-3 as NO2,P
7692,HG1,NOX,23/06/2018 03:00,47.1,ug m-3 as NO2,P
7693,HG1,NOX,23/06/2018 03:15,36.9,ug m-3 as NO2,P
7694,HG1,NOX,23/06/2018 03:30,44.9,ug m-3 as NO2,P
7695,HG1,NOX,23/06/2018 03:45,85.4,ug m-3 as NO2,P
7696,HG1,NOX,23/06/2018 04:00,56.3,ug m-3 as NO2,P
7697,HG1,NOX,23/06/2018 04:15,24.7,ug m-3 as NO2,P
7698,HG1,NOX,23/06/2018 04:30,31.2,ug m-3 as NO2,P
7699,HG1,NOX,23/06/2018 04:45,49.2,ug m-3 as NO2,P
7700,HG1,NOX,23/06/2018 05:00,32.4,ug m-3 as NO2,P
7701,HG1,NOX,23/06/2018 05:15,27.8,ug m-3 as NO2,P
7702,HG1,NOX,23/06/2018 05:30,26.1,ug m-3 as NO2,P
7703,HG1,NOX,23/06/2018 05:45,41.8,ug m-3 as NO2,P
7704,HG1,NOX,23/06/2018 06:00,30.4,ug m-3 as NO2,P
7705,HG1,NOX,23/06/2018 06:15,28.0,ug m-3 as NO2,P
7706,HG1,NOX,23/06/2018 06:30,40.6,ug m-3 as NO2,P
7707,HG1,NOX,23/06/2018 06:45,30.8,ug m-3 as NO2,P
7708,HG1,NOX,23/06/2018 07:00,37.1,ug m-3 as NO2,P
7709,HG1,NOX,23/06/2018 07:15,39.5,ug m-3 as NO2,P
7710,HG1,NOX,23/06/2018 07:30,36.5,ug m-3 as NO2,P
7711,HG1,NOX,23/06/2018 07:45,30.6,ug m-3 as NO2,P
7712,HG1,NOX,23/06/2018 08:00,27.6,ug m-3 as NO2,P
7713,HG1,NOX,23/06/2018 08:15,38.7,ug m-3 as NO2,P
7714,HG1,NOX,23/06/2018 08:30,43.6,ug m-3 as NO2,P
7715,HG1,NOX,23/06/2018 08:45,22.0,ug m-3 as NO2,P
7716,HG1,NOX,23/06/2018 09:00,30.0,ug m-3 as NO2,P
7717,HG1,NOX,23/06/2018 09:15,24.8,ug m-3 as NO2,P
7718,HG1,NOX,23/06/2018 09:30,20.6,ug m-3 as NO2,P
7719,HG1,NOX,23/06/2018 09:45,28.4,ug m-3 as NO2,P
7720,HG1,NOX,23/06/2018 10:00,17.5,ug m-3 as NO2,P
7721,HG1,NOX,23/06/2018 10:15,24.9,ug m-3 as NO2,P
7722,HG1,NOX,23/06/2018 10:30,31.6,ug m-3 as NO2,P
7723,HG1,NOX,23/06/2018 10:45,26.8,ug m-3 as NO2,P
7724,HG1,NOX,23/06/2018 11:00,21.6,ug m-3 as NO2,P
7725,HG1,NOX,23/06/2018 11:15,22.6,ug m-3 as NO2,P
7726,HG1,NOX,23/06/2018 11:30,25.9,ug m-3 as NO2,P
7727,HG1,NOX,23/06/2018 11:45,30.3,ug m-3 as NO2,P
7728,HG1,NOX,23/06/2018 12:00,16.3,ug m-3 as NO2,P
7729,HG1,NOX,23/06/2018 12:15,15.6,ug m-3 as NO2,P
7730,HG1,NOX,23/06/2018 12:30,18.5,ug m-3 as NO2,P
7731,HG1,NOX,23/06/2018 12:45,19.4,ug m-3 as NO2,P
7732,HG1,NOX,23/06/2018 13:00,27.0,ug m-3 as NO2,P
7733,HG1,NOX,23/06/2018 13:15,46.5,ug m-3 as NO2,P
7734,HG1,NOX,23/06/2018 13:30,31.9,ug m-3 as NO2,P
7735,HG1,NOX,23/06/2018 13:45,20.2,ug m-3 as NO2,P
7736,HG1,NOX,23/06/2018 14:00,26.0,ug m-3 as NO2,P
7737,HG1,NOX,23/06/2018 14:15,19.4,ug m-3 as NO2,P
7738,HG1,NOX,23/06/2018 14:30,15.1,ug m-3 as NO2,P
7739,HG1,NOX,23/06/2018 14:45,18.2,ug m-3 as NO2,P
7740,HG1,NOX,23/06/2018 15:00,11.9,ug m-3 as NO2,P
7741,HG1,NOX,23/06/2018 15:15,27.3,ug m-3 as NO2,P
7742,HG1,NOX,23/06/2018 15:30,34.2,ug m-3 as NO2,P
7743,HG1,NOX,23/06/2018 15:45,60.7,ug m-3 as NO2,P
7744,HG1,NOX,23/06/2018 16:00,34.4,ug m-3 as NO2,P
7745,HG1,NOX,23/06/2018 16:15,24.8,ug m-3 as NO2,P
7746,HG1,NOX,23/06/2018 16:30,18.2,ug m-3 as NO2,P
7747,HG1,NOX,23/06/2018 16:45,20.3,ug m-3 as NO2,P
7748,HG1,NOX,23/06/2018 17:00,26.3,ug m-3 as NO2,P
7749,HG1,NOX,23/06/2018 17:15,16.0,ug m-3 as NO2,P
7750,HG1,NOX,23/06/2018 17:30,32.5,ug m-3 as NO2,P
7751,HG1,NOX,23/06/2018 17:45,37.4,ug m-3 as NO2,P
7752,HG1,NOX,23/06/2018 18:00,54.6,ug m-3 as NO2,P
7753,HG1,NOX,23/06/2018 18:15,48.7,ug m-3 as NO2,P
7754,HG1,NOX,23/06/2018 18:30,34.1,ug m-3 as NO2,P
7755,HG1,NOX,23/06/2018 18:45,37.2,ug m-3 as NO2,P
7756,HG1,NOX,23/06/2018 19:00,25.3,ug m-3 as NO2,P
7757,HG1,NOX,23/06/2018 19:15,20.0,ug m-3 as NO2,P
7758,HG1,NOX,23/06/2018 19:30,31.9,ug m-3 as NO2,P
7759,HG1,NOX,23/06/2018 19:45,48.6,ug m-3 as NO2,P
7760,HG1,NOX,23/06/2018 20:00,32.3,ug m-3 as NO2,P
7761,HG1,NOX,23/06/2018 20:15,40.0,ug m-3 as NO2,P
7762,HG1,NOX,23/06/2018 20:30,43.1,ug m-3 as NO2,P
7763,HG1,NOX,23/06/2018 20:45,27.3,ug m-3 as NO2,P
7764,HG1,NOX,23/06/2018 21:00,23.5,ug m-3 as NO2,P
7765,HG1,NOX,23/06/2018 21:15,33.0,ug m-3 as NO2,P
7766,HG1,NOX,23/06/2018 21:30,30.3,ug m-3 as NO2,P
7767,HG1,NOX,23/06/2018 21:45,28.5,ug m-3 as NO2,P
7768,HG1,NOX,23/06/2018 22:00,38.7,ug m-3 as NO2,P
7769,HG1,NOX,23/06/2018 22:15,30.4,ug m-3 as NO2,P
7770,HG1,NOX,23/06/2018 22:30,29.4,ug m-3 as NO2,P
7771,HG1,NOX,23/06/2018 22:45,30.5,ug m-3 as NO2,P
7772,HG1,NOX,23/06/2018 23:00,29.7,ug m-3 as NO2,P
7773,HG1,NOX,23/06/2018 23:15,39.4,ug m-3 as NO2,P
7774,HG1,NOX,23/06/2018 23:30,31.2,ug m-3 as NO2,P
7775,HG1,NOX,23/06/2018 23:45,29.1,ug m-3 as NO2,P
7776,HG1,NOX,24/06/2018 00:00,27.6,ug m-3 as NO2,P
7777,HG1,NOX,24/06/2018 00:15,32.3,ug m-3 as NO2,P
7778,HG1,NOX,24/06/2018 00:30,39.8,ug m-3 as NO2,P
7779,HG1,NOX,24/06/2018 00:45,,ug m-3 as NO2,P
7780,HG1,NOX,24/06/2018 01:00,,ug m-3 as NO2,P
7781,HG1,NOX,24/06/2018 01:15,33.3,ug m-3 as NO2,P
7782,HG1,NOX,24/06/2018 01:30,30.9,ug m-3 as NO2,P
7783,HG1,NOX,24/06/2018 01:45,29.4,ug m-3 as NO2,P
7784,HG1,NOX,24/06/2018 02:00,29.6,ug m-3 as NO2,P
7785,HG1,NOX,24/06/2018 02:15,30.5,ug m-3 as NO2,P
7786,HG1,NOX,24/06/2018 02:30,31.9,ug m-3 as NO2,P
7787,HG1,NOX,24/06/2018 02:45,32.2,ug m-3 as NO2,P
7788,HG1,NOX,24/06/2018 03:00,26.9,ug m-3 as NO2,P
7789,HG1,NOX,24/06/2018 03:15,22.3,ug m-3 as NO2,P
7790,HG1,NOX,24/06/2018 03:30,20.6,ug m-3 as NO2,P
7791,HG1,NOX,24/06/2018 03:45,21.1,ug m-3 as NO2,P
7792,HG1,NOX,24/06/2018 04:00,18.6,ug m-3 as NO2,P
7793,HG1,NOX,24/06/2018 04:15,18.8,ug m-3 as NO2,P
7794,HG1,NOX,24/06/2018 04:30,21.9,ug m-3 as NO2,P
7795,HG1,NOX,24/06/2018 04:45,22.0,ug m-3 as NO2,P
7796,HG1,NOX,24/06/2018 05:00,34.7,ug m-3 as NO2,P
7797,HG1,NOX,24/06/2018 05:15,23.5,ug m-3 as NO2,P
7798,HG1,NOX,24/06/2018 05:30,29.4,ug m-3 as NO2,P
7799,HG1,NOX,24/06/2018 05:45,35.2,ug m-3 as NO2,P
7800,HG1,NOX,24/06/2018 06:00,60.7,ug m-3 as NO2,P
7801,HG1,NOX,24/06/2018 06:15,44.5,ug m-3 as NO2,P
7802,HG1,NOX,24/06/2018 06:30,58.2,ug m-3 as NO2,P
7803,HG1,NOX,24/06/2018 06:45,41.5,ug m-3 as NO2,P
7804,HG1,NOX,24/06/2018 07:00,31.7,ug m-3 as NO2,P
7805,HG1,NOX,24/06/2018 07:15,36.3,ug m-3 as NO2,P
7806,HG1,NOX,24/06/2018 07:30,45.2,ug m-3 as NO2,P
7807,HG1,NOX,24/06/2018 07:45,60.7,ug m-3 as NO2,P
7808,HG1,NOX,24/06/2018 08:00,50.5,ug m-3 as NO2,P
7809,HG1,NOX,24/06/2018 08:15,39.3,ug m-3 as NO2,P
7810,HG1,NOX,24/06/2018 08:30,42.7,ug m-3 as NO2,P
7811,HG1,NOX,24/06/2018 08:45,49.8,ug m-3 as NO2,P
7812,HG1,NOX,24/06/2018 09:00,66.4,ug m-3 as NO2,P
7813,HG1,NOX,24/06/2018 09:15,53.2,ug m-3 as NO2,P
7814,HG1,NOX,24/06/2018 09:30,44.3,ug m-3 as NO2,P
7815,HG1,NOX,24/06/2018 09:45,36.5,ug m-3 as NO2,P
7816,HG1,NOX,24/06/2018 10:00,50.9,ug m-3 as NO2,P
7817,HG1,NOX,24/06/2018 10:15,38.2,ug m-3 as NO2,P
7818,HG1,NOX,24/06/2018 10:30,32.6,ug m-3 as NO2,P
7819,HG1,NOX,24/06/2018 10:45,33.1,ug m-3 as NO2,P
7820,HG1,NOX,24/06/2018 11:00,21.4,ug m-3 as NO2,P
7821,HG1,NOX,24/06/2018 11:15,32.4,ug m-3 as NO2,P
7822,HG1,NOX,24/06/2018 11:30,35.6,ug m-3 as NO2,P
7823,HG1,NOX,24/06/2018 11:45,33.5,ug m-3 as NO2,P
7824,HG1,NOX,24/06/2018 12:00,26.8,ug m-3 as NO2,P
7825,HG1,NOX,24/06/2018 12:15,27.9,ug m-3 as NO2,P
7826,HG1,NOX,24/06/2018 12:30,25.0,ug m-3 as NO2,P
7827,HG1,NOX,24/06/2018 12:45,35.4,ug m-3 as NO2,P
7828,HG1,NOX,24/06/2018 13:00,29.8,ug m-3 as NO2,P
7829,HG1,NOX,24/06/2018 13:15,25.0,ug m-3 as NO2,P
7830,HG1,NOX,24/06/2018 13:30,20.7,ug m-3 as NO2,P
7831,HG1,NOX,24/06/2018 13:45,22.9,ug m-3 as NO2,P
7832,HG1,NOX,24/06/2018 14:00,21.9,ug m-3 as NO2,P
7833,HG1,NOX,24/06/2018 14:15,23.6,ug m-3 as NO2,P
7834,HG1,NOX,24/06/2018 14:30,24.7,ug m-3 as NO2,P
7835,HG1,NOX,24/06/2018 14:45,16.0,ug m-3 as NO2,P
7836,HG1,NOX,24/06/2018 15:00,24.5,ug m-3 as NO2,P
7837,HG1,NOX,24/06/2018 15:15,37.6,ug m-3 as NO2,P
7838,HG1,NOX,24/06/2018 15:30,23.0,ug m-3 as NO2,P
7839,HG1,NOX,24/06/2018 15:45,19.8,ug m-3 as NO2,P
7840,HG1,NOX,24/06/2018 16:00,23.2,ug m-3 as NO2,P
7841,HG1,NOX,24/06/2018 16:15,26.3,ug m-3 as NO2,P
7842,HG1,NOX,24/06/2018 16:30,23.1,ug m-3 as NO2,P
7843,HG1,NOX,24/06/2018 16:45,17.7,ug m-3 as NO2,P
7844,HG1,NOX,24/06/2018 17:00,29.2,ug m-3 as NO2,P
7845,HG1,NOX,24/06/2018 17:15,25.4,ug m-3 as NO2,P
7846,HG1,NOX,24/06/2018 17:30,25.0,ug m-3 as NO2,P
7847,HG1,NOX,24/06/2018 17:45,43.0,ug m-3 as NO2,P
7848,HG1,NOX,24/06/2018 18:00,38.9,ug m-3 as NO2,P
7849,HG1,NOX,24/06/2018 18:15,37.9,ug m-3 as NO2,P
7850,HG1,NOX,24/06/2018 18:30,42.3,ug m-3 as NO2,P
7851,HG1,NOX,24/06/2018 18:45,44.8,ug m-3 as NO2,P
7852,HG1,NOX,24/06/2018 19:00,31.7,ug m-3 as NO2,P
7853,HG1,NOX,24/06/2018 19:15,43.6,ug m-3 as NO2,P
7854,HG1,NOX,24/06/2018 19:30,56.0,ug m-3 as NO2,P
7855,HG1,NOX,24/06/2018 19:45,77.2,ug m-3 as NO2,P
7856,HG1,NOX,24/06/2018 20:00,56.5,ug m-3 as NO2,P
7857,HG1,NOX,24/06/2018 20:15,50.6,ug m-3 as NO2,P
7858,HG1,NOX,24/06/2018 20:30,55.5,ug m-3 as NO2,P
7859,HG1,NOX,24/06/2018 20:45,61.7,ug m-3 as NO2,P
7860,HG1,NOX,24/06/2018 21:00,42.6,ug m-3 as NO2,P
7861,HG1,NOX,24/06/2018 21:15,40.2,ug m-3 as NO2,P
7862,HG1,NOX,24/06/2018 21:30,52.6,ug m-3 as NO2,P
7863,HG1,NOX,24/06/2018 21:45,65.4,ug m-3 as NO2,P
7864,HG1,NOX,24/06/2018 22:00,51.7,ug m-3 as NO2,P
7865,HG1,NOX,24/06/2018 22:15,44.5,ug m-3 as NO2,P
7866,HG1,NOX,24/06/2018 22:30,44.4,ug m-3 as NO2,P
7867,HG1,NOX,24/06/2018 22:45,58.1,ug m-3 as NO2,P
7868,HG1,NOX,24/06/2018 23:00,53.8,ug m-3 as NO2,P
7869,HG1,NOX,24/06/2018 23:15,72.0,ug m-3 as NO2,P
7870,HG1,NOX,24/06/2018 23:30,71.8,ug m-3 as NO2,P
7871,HG1,NOX,24/06/2018 23:45,58.2,ug m-3 as NO2,P
7872,HG1,NOX,25/06/2018 00:00,59.5,ug m-3 as NO2,P
7873,HG1,NOX,25/06/2018 00:15,74.8,ug m-3 as NO2,P
7874,HG1,NOX,25/06/2018 00:30,69.5,ug m-3 as NO2,P
7875,HG1,NOX,25/06/2018 00:45,,ug m-3 as NO2,P
7876,HG1,NOX,25/06/2018 01:00,,ug m-3 as NO2,P
7877,HG1,NOX,25/06/2018 01:15,51.9,ug m-3 as NO2,P
7878,HG1,NOX,25/06/2018 01:30,57.3,ug m-3 as NO2,P
7879,HG1,NOX,25/06/2018 01:45,52.0,ug m-3 as NO2,P
7880,HG1,NOX,25/06/2018 02:00,48.3,ug m-3 as NO2,P
7881,HG1,NOX,25/06/2018 02:15,44.5,ug m-3 as NO2,P
7882,HG1,NOX,25/06/2018 02:30,42.3,ug m-3 as NO2,P
7883,HG1,NOX,25/06/2018 02:45,43.0,ug m-3 as NO2,P
7884,HG1,NOX,25/06/2018 03:00,50.5,ug m-3 as NO2,P
7885,HG1,NOX,25/06/2018 03:15,58.8,ug m-3 as NO2,P
7886,HG1,NOX,25/06/2018 03:30,53.1,ug m-3 as NO2,P
7887,HG1,NOX,25/06/2018 03:45,50.7,ug m-3 as NO2,P
7888,HG1,NOX,25/06/2018 04:00,48.0,ug m-3 as NO2,P
7889,HG1,NOX,25/06/2018 04:15,45.3,ug m-3 as NO2,P
7890,HG1,NOX,25/06/2018 04:30,43.4,ug m-3 as NO2,P
7891,HG1,NOX,25/06/2018 04:45,45.2,ug m-3 as NO2,P
7892,HG1,NOX,25/06/2018 05:00,45.1,ug m-3 as NO2,P
7893,HG1,NOX,25/06/2018 05:15,56.4,ug m-3 as NO2,P
7894,HG1,NOX,25/06/2018 05:30,65.9,ug m-3 as NO2,P
7895,HG1,NOX,25/06/2018 05:45,52.4,ug m-3 as NO2,P
7896,HG1,NOX,25/06/2018 06:00,47.7,ug m-3 as NO2,P
7897,HG1,NOX,25/06/2018 06:15,114.9,ug m-3 as NO2,P
7898,HG1,NOX,25/06/2018 06:30,115.0,ug m-3 as NO2,P
7899,HG1,NOX,25/06/2018 06:45,165.0,ug m-3 as NO2,P
7900,HG1,NOX,25/06/2018 07:00,134.2,ug m-3 as NO2,P
7901,HG1,NOX,25/06/2018 07:15,154.7,ug m-3 as NO2,P
7902,HG1,NOX,25/06/2018 07:30,163.2,ug m-3 as NO2,P
7903,HG1,NOX,25/06/2018 07:45,152.3,ug m-3 as NO2,P
7904,HG1,NOX,25/06/2018 08:00,105.8,ug m-3 as NO2,P
7905,HG1,NOX,25/06/2018 08:15,106.7,ug m-3 as NO2,P
7906,HG1,NOX,25/06/2018 08:30,109.9,ug m-3 as NO2,P
7907,HG1,NOX,25/06/2018 08:45,71.6,ug m-3 as NO2,P
7908,HG1,NOX,25/06/2018 09:00,84.6,ug m-3 as NO2,P
7909,HG1,NOX,25/06/2018 09:15,51.3,ug m-3 as NO2,P
7910,HG1,NOX,25/06/2018 09:30,67.5,ug m-3 as NO2,P
7911,HG1,NOX,25/06/2018 09:45,52.2,ug m-3 as NO2,P
7912,HG1,NOX,25/06/2018 10:00,53.6,ug m-3 as NO2,P
7913,HG1,NOX,25/06/2018 10:15,40.5,ug m-3 as NO2,P
7914,HG1,NOX,25/06/2018 10:30,53.0,ug m-3 as NO2,P
7915,HG1,NOX,25/06/2018 10:45,37.5,ug m-3 as NO2,P
7916,HG1,NOX,25/06/2018 11:00,49.7,ug m-3 as NO2,P
7917,HG1,NOX,25/06/2018 11:15,50.0,ug m-3 as NO2,P
7918,HG1,NOX,25/06/2018 11:30,38.5,ug m-3 as NO2,P
7919,HG1,NOX,25/06/2018 11:45,47.3,ug m-3 as NO2,P
7920,HG1,NOX,25/06/2018 12:00,69.3,ug m-3 as NO2,P
7921,HG1,NOX,25/06/2018 12:15,35.2,ug m-3 as NO2,P
7922,HG1,NOX,25/06/2018 12:30,37.5,ug m-3 as NO2,P
7923,HG1,NOX,25/06/2018 12:45,42.2,ug m-3 as NO2,P
7924,HG1,NOX,25/06/2018 13:00,52.0,ug m-3 as NO2,P
7925,HG1,NOX,25/06/2018 13:15,57.2,ug m-3 as NO2,P
7926,HG1,NOX,25/06/2018 13:30,31.5,ug m-3 as NO2,P
7927,HG1,NOX,25/06/2018 13:45,34.2,ug m-3 as NO2,P
7928,HG1,NOX,25/06/2018 14:00,96.7,ug m-3 as NO2,P
7929,HG1,NOX,25/06/2018 14:15,101.2,ug m-3 as NO2,P
7930,HG1,NOX,25/06/2018 14:30,89.4,ug m-3 as NO2,P
7931,HG1,NOX,25/06/2018 14:45,47.5,ug m-3 as NO2,P
7932,HG1,NOX,25/06/2018 15:00,45.4,ug m-3 as NO2,P
7933,HG1,NOX,25/06/2018 15:15,45.5,ug m-3 as NO2,P
7934,HG1,NOX,25/06/2018 15:30,29.2,ug m-3 as NO2,P
7935,HG1,NOX,25/06/2018 15:45,40.1,ug m-3 as NO2,P
7936,HG1,NOX,25/06/2018 16:00,48.4,ug m-3 as NO2,P
7937,HG1,NOX,25/06/2018 16:15,48.7,ug m-3 as NO2,P
7938,HG1,NOX,25/06/2018 16:30,41.2,ug m-3 as NO2,P
7939,HG1,NOX,25/06/2018 16:45,59.9,ug m-3 as NO2,P
7940,HG1,NOX,25/06/2018 17:00,37.4,ug m-3 as NO2,P
7941,HG1,NOX,25/06/2018 17:15,49.7,ug m-3 as NO2,P
7942,HG1,NOX,25/06/2018 17:30,44.3,ug m-3 as NO2,P
7943,HG1,NOX,25/06/2018 17:45,46.1,ug m-3 as NO2,P
7944,HG1,NOX,25/06/2018 18:00,39.3,ug m-3 as NO2,P
7945,HG1,NOX,25/06/2018 18:15,39.4,ug m-3 as NO2,P
7946,HG1,NOX,25/06/2018 18:30,67.8,ug m-3 as NO2,P
7947,HG1,NOX,25/06/2018 18:45,46.4,ug m-3 as NO2,P
7948,HG1,NOX,25/06/2018 19:00,45.6,ug m-3 as NO2,P
7949,HG1,NOX,25/06/2018 19:15,52.9,ug m-3 as NO2,P
7950,HG1,NOX,25/06/2018 19:30,35.0,ug m-3 as NO2,P
7951,HG1,NOX,25/06/2018 19:45,33.0,ug m-3 as NO2,P
7952,HG1,NOX,25/06/2018 20:00,40.9,ug m-3 as NO2,P
7953,HG1,NOX,25/06/2018 20:15,50.5,ug m-3 as NO2,P
7954,HG1,NOX,25/06/2018 20:30,54.0,ug m-3 as NO2,P
7955,HG1,NOX,25/06/2018 20:45,44.9,ug m-3 as NO2,P
7956,HG1,NOX,25/06/2018 21:00,39.2,ug m-3 as NO2,P
7957,HG1,NOX,25/06/2018 21:15,42.6,ug m-3 as NO2,P
7958,HG1,NOX,25/06/2018 21:30,33.8,ug m-3 as NO2,P
7959,HG1,NOX,25/06/2018 21:45,36.2,ug m-3 as NO2,P
7960,HG1,NOX,25/06/2018 22:00,48.3,ug m-3 as NO2,P
7961,HG1,NOX,25/06/2018 22:15,40.5,ug m-3 as NO2,P
7962,HG1,NOX,25/06/2018 22:30,42.9,ug m-3 as NO2,P
7963,HG1,NOX,25/06/2018 22:45,37.7,ug m-3 as NO2,P
7964,HG1,NOX,25/06/2018 23:00,34.5,ug m-3 as NO2,P
7965,HG1,NOX,25/06/2018 23:15,68.3,ug m-3 as NO2,P
7966,HG1,NOX,25/06/2018 23:30,42.9,ug m-3 as NO2,P
7967,HG1,NOX,25/06/2018 23:45,38.9,ug m-3 as NO2,P
7968,HG1,NOX,26/06/2018 00:00,51.7,ug m-3 as NO2,P
7969,HG1,NOX,26/06/2018 00:15,43.5,ug m-3 as NO2,P
7970,HG1,NOX,26/06/2018 00:30,43.0,ug m-3 as NO2,P
7971,HG1,NOX,26/06/2018 00:45,,ug m-3 as NO2,P
7972,HG1,NOX,26/06/2018 01:00,,ug m-3 as NO2,P
7973,HG1,NOX,26/06/2018 01:15,50.6,ug m-3 as NO2,P
7974,HG1,NOX,26/06/2018 01:30,47.7,ug m-3 as NO2,P
7975,HG1,NOX,26/06/2018 01:45,44.8,ug m-3 as NO2,P
7976,HG1,NOX,26/06/2018 02:00,51.7,ug m-3 as NO2,P
7977,HG1,NOX,26/06/2018 02:15,60.3,ug m-3 as NO2,P
7978,HG1,NOX,26/06/2018 02:30,51.9,ug m-3 as NO2,P
7979,HG1,NOX,26/06/2018 02:45,49.7,ug m-3 as NO2,P
