,address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zindexvalue,zipcode,zpid
3775,Address: 21 Brentwood Avenue,San FranciscoSales price: 1250000Sales date: 05/28/2015Bedrooms: 0Square feet: 1465Lot size: 4159,21 Brentwood Ave,1,2,1465,05/28/2015,1250000,37.733444,-122.454858,Westwood Highlands,6,SingleFamily,1927,1205368,1393200,94127,15137614
3776,Address: 374 28th Street,San FranciscoSales price: 1630000Sales date: 05/28/2015Bedrooms: 0Square feet: 775Lot size: 2962,374 28th St,1,2,775,05/28/2015,1630000,37.745317,-122.430718,Noe Valley,4,SingleFamily,1913,1530612,1751900,94131,15182707
3777,Address: 399 Duncan Street,San FranciscoSales price: 2225000Sales date: 05/28/2015Bedrooms: 0Square feet: 2040Lot size: 2447,399 Duncan St,2.5,3,2040,05/28/2015,2225000,37.745865,-122.428795,Noe Valley,6,Condominium,2001,2123468,1751900,94131,59780052
3780,Address: 870 Chestnut Street,San FranciscoSales price: 1650000Sales date: 05/28/2015Bedrooms: 2Square feet: 969Lot size: 0,870 Chestnut St,2,2,1200,05/28/2015,1650000,37.803452,-122.417679,Russian Hill,4,Condominium,1904,1447526,1608800,94133,122064192
3782,Address: 999 Green Street #3004,San FranciscoSales price: 3250000Sales date: 05/28/2015Bedrooms: 0Square feet: 1791Lot size: 14264,999 Green St APT 3004,2,2,1791,05/28/2015,3250000,37.798451,-122.415218,Russian Hill,5,Condominium,1964,3100478,1608800,94133,15066442
3784,Address: 27 Rodgers Street,San FranciscoSales price: 715000Sales date: 05/27/2015Bedrooms: 1Square feet: 538Lot size: 0,27 Rodgers St,1,1,538,05/27/2015,715000,37.775293,-122.409187,South of Market,3,Condominium,1908,693483,957300,94103,119684849
3785,Address: 1488 Harrison Street #105,San FranciscoSales price: 797500Sales date: 05/27/2015Bedrooms: 1Square feet: 960Lot size: 5000,1488 Harrison St APT 105,2,1,960,05/27/2015,797500,37.770933,-122.412421,South of Market,2,Condominium,2001,862921,957300,94103,59779635
3786,Address: 303 Guerrero Street,San FranciscoSales price: 1800000Sales date: 05/27/2015Bedrooms: 3Square feet: 1622Lot size: 2505,303 Guerrero St,3,3,1622,05/27/2015,1800000,37.766285,-122.423994,Mission,6,SingleFamily,2003,1461853,1167700,94103,63197166
3787,Address: 835 Kansas Street,San FranciscoSales price: 2400000Sales date: 05/27/2015Bedrooms: 3Square feet: 2434Lot size: 2500,835 Kansas St,2.5,3,2434,05/27/2015,2400000,37.7591,-122.402686,Potrero Hill,8,SingleFamily,1908,2535557,1264000,94107,15150415
3788,Address: 1170 Sacramento Street #6C,San FranciscoSales price: 2650000Sales date: 05/27/2015Bedrooms: 2Square feet: 2052Lot size: 14529,1170 Sacramento St APT 6C,2,2,2052,05/27/2015,2650000,37.79293,-122.412195,Nob Hill,4,Condominium,1963,3012058,1440700,94108,15068029
3789,Address: 1377 Post Street #301,San FranciscoSales price: 1525000Sales date: 05/27/2015Bedrooms: 3Square feet: 2233Lot size: 25061,1377 Post St APT 301,3,3,2233,05/27/2015,1525000,37.78587,-122.424455,Van Ness - Civic Center,7,Condominium,1993,2345221,839200,94109,15076737
3790,Address: 23 Liebig Street,San FranciscoSales price: 535000Sales date: 05/27/2015Bedrooms: 3Square feet: 1824Lot size: 2705,23 Liebig St,2,3,1824,05/27/2015,535000,37.708213,-122.456157,Daly City,6,SingleFamily,1967,782350,750300,94112,15195983
3791,Address: 44 Nahua Avenue,San FranciscoSales price: 975000Sales date: 05/27/2015Bedrooms: 3Square feet: 1350Lot size: 2000,44 Nahua Ave,1,2,1350,05/27/2015,975000,37.717664,-122.447708,Outer Mission,5,SingleFamily,1940,976975,804400,94112,15191506
3792,Address: 65 Meda Avenue,San FranciscoSales price: 1425000Sales date: 05/27/2015Bedrooms: 3Square feet: 1692Lot size: 1663,65 Meda Ave,3,4,2016,05/27/2015,1425000,37.723761,-122.442219,Mission Terrace,8,SingleFamily,1923,1405211,986000,94112,15141362
3793,Address: 760 Elizabeth Street,San FranciscoSales price: 2050000Sales date: 05/27/2015Bedrooms: 2Square feet: 2500Lot size: 2922,760 Elizabeth St,3.5,3,3000,07/07/2015,3450000,37.752122,-122.437728,Noe Valley,9,SingleFamily,1905,3562337,1751900,94114,15131674
3795,Address: 356 Douglass Street,San FranciscoSales price: 2246500Sales date: 05/27/2015Bedrooms: 0Square feet: 3251Lot size: 2461,356-358 Douglass St,3,6,3251,05/27/2015,2246500,37.757983,-122.439327,Eureka Valley - Dolores Heights - Castro,14,MultiFamily2To4,1915,2840955,1718500,94114,15129527
3796,Address: 2558 16th Avenue,San FranciscoSales price: 1425000Sales date: 05/27/2015Bedrooms: 2Square feet: 1375Lot size: 3184,2558 16th Ave,1,2,1375,05/27/2015,1425000,37.740235,-122.471931,Inner Parkside,5,SingleFamily,1926,1328542,1304500,94116,15123077
3797,Address: 210 Frederick Street,San FranciscoSales price: 3600000Sales date: 05/27/2015Bedrooms: 0Square feet: 2850Lot size: 2909,210 Frederick St,4,5,3353,05/27/2015,3600000,37.767398,-122.446952,Haight-Ashbury,10,SingleFamily,1900,2764228,1337700,94117,15087116
3798,Address: 834 35th Avenue,San FranciscoSales price: 1625000Sales date: 05/27/2015Bedrooms: 0Square feet: 2400Lot size: 3000,834 35th Ave,2,4,2400,05/27/2015,1625000,37.773274,-122.494661,Outer Richmond,8,SingleFamily,1924,1760039,1187700,94121,111927253
3800,Address: 48 Shore View Avenue,San FranciscoSales price: 2850000Sales date: 05/27/2015Bedrooms: 4Square feet: 2270Lot size: 4634,48 Shore View Ave,4,5,3819,05/27/2015,2850000,37.780781,-122.497612,Outer Richmond,9,SingleFamily,1919,2911279,1187700,94121,15092434
3803,Address: 411 Francisco Street #F109,San FranciscoSales price: 1075000Sales date: 05/27/2015Bedrooms: 2Square feet: 989Lot size: 44663,411 Francisco St # F109,2,2,989,05/27/2015,1075000,37.804334,-122.41245,North Beach,5,Condominium,2001,1110560,1218900,94133,58278900
3804,Address: 933 Woolsey Street,San FranciscoSales price: 940000Sales date: 05/27/2015Bedrooms: 0Square feet: 1019Lot size: 2500,933 Woolsey St,2,3,1350,05/27/2015,940000,37.722825,-122.410947,Portola,4,SingleFamily,1954,994852,891600,94134,15171602
3806,Address: 425 1st Street #4706,San FranciscoSales price: 1675000Sales date: 05/26/2015Bedrooms: 2Square feet: 1238Lot size: 56024,425 1st St UNIT 4706,2,2,1238,05/26/2015,1675000,37.786041,-122.392654,South Beach,4,Condominium,2008,1644781,1269100,94105,89237118
3808,Address: 1177 California Street #1507,San FranciscoSales price: 1498000Sales date: 05/26/2015Bedrooms: 2Square feet: 1059Lot size: 31662,1177 California St APT 1507,2,2,1059,05/26/2015,1498000,37.791089,-122.413658,Downtown,4,Condominium,1978,1205854,795400,94108,15068394
3809,Address: 2020 Hyde Street,San FranciscoSales price: 2175000Sales date: 05/26/2015Bedrooms: 3Square feet: 1572Lot size: 2188,2020 Hyde St,2.5,3,1550,05/26/2015,2175000,37.799667,-122.418869,Russian Hill,5,Condominium,2004,1837417,1608800,94109,69819872
3810,Address: 485 Potrero Avenue #A,San FranciscoSales price: 775000Sales date: 05/26/2015Bedrooms: 0Square feet: 0Lot size: 0,485 Potrero Ave # B,1,2,1000,09/05/2014,750000,37.763498,-122.406982,Mission,15,Condominium,1890,1097671,1167700,94110,15148853
3811,Address: 2040 Sutter Street #501,San FranciscoSales price: 1415000Sales date: 05/26/2015Bedrooms: 2Square feet: 1231Lot size: 35698,2040 Sutter St APT 501,2,2,1231,05/26/2015,1415000,37.786233,-122.434364,Lower Pacific Heights,5,Condominium,1984,1456187,1146900,94115,15075649
3813,Address: 1 Buena Vista Avenue #E,San FranciscoSales price: 1160000Sales date: 05/26/2015Bedrooms: 0Square feet: 0Lot size: 0,1 Buena Vista Ave E,1,2,1204,09/19/2014,18000,37.770742,-122.440097,Buena Vista Park,5,Condominium,1890,1226263,1470700,94117,125244185
3814,Address: 57 Clifford Terrace,San FranciscoSales price: 2615000Sales date: 05/26/2015Bedrooms: 0Square feet: 2190Lot size: 2299,57 Clifford Ter,2.5,3,2249,05/26/2015,2615000,37.76376,-122.443882,Parnassus - Ashbury,10,SingleFamily,1915,2647731,2111800,94117,15127740
3815,Address: 875 La Playa Street #473,San FranciscoSales price: 535000Sales date: 05/26/2015Bedrooms: 1Square feet: 719Lot size: 23066,875 La Playa St APT 473,1,1,719,05/26/2015,535000,37.771695,-122.510316,Outer Richmond,3,Condominium,1983,558523,1187700,94121,15100626
3818,Address: 184 Francisco Street #6,San FranciscoSales price: 3900000Sales date: 05/26/2015Bedrooms: 3Square feet: 2473Lot size: 8406,184 Francisco St # 6,2.5,3,2473,05/26/2015,3900000,37.805549,-122.408337,Telegraph Hill,6,Condominium,1988,4082816,1215500,94133,15063394
3820,Address: 8 Octavia Street #801,San FranciscoSales price: 1320000Sales date: 05/22/2015Bedrooms: 0Square feet: 0Lot size: 0,8 Octavia St # 801,3,2,968,05/22/2015,1320000,37.772243,-122.423439,Hayes Valley,5,Condominium,2014,1202348,1202900,94102,124397949
3822,Address: 355 1st Street #S408,San FranciscoSales price: 755000Sales date: 05/22/2015Bedrooms: 1Square feet: 563Lot size: 38571,355 1st St UNIT S408,1,1,563,05/22/2015,755000,37.787029,-122.393638,South Beach,3,Condominium,2004,769188,1269100,94105,64972598
3825,Address: 1325 Indiana Street #311,San FranciscoSales price: 920000Sales date: 05/22/2015Bedrooms: 0Square feet: 943Lot size: 18428,1325 Indiana St UNIT 311,2,1,982,05/22/2015,920000,37.75368,-122.39042,Central Waterfront - Dogpatch,4,Condominium,2002,941317,1124600,94107,61325399
3828,Address: 417 Mississippi Street,San FranciscoSales price: 1750000Sales date: 05/22/2015Bedrooms: 0Square feet: 1362Lot size: 2500,417 Mississippi St,2,3,1362,05/22/2015,1750000,37.761107,-122.394133,Potrero Hill,7,SingleFamily,1953,1842679,1264000,94107,15149630
3829,Address: 1 Bluxome Street #210,San FranciscoSales price: 1770000Sales date: 05/22/2015Bedrooms: 1Square feet: 1763Lot size: 22427,1 Bluxome St APT 210,2,2,1763,05/22/2015,1770000,37.777235,-122.395585,South of Market,2,Condominium,2003,1818194,957300,94107,67394823
3830,Address: 1177 California Street #430,San FranciscoSales price: 562500Sales date: 05/22/2015Bedrooms: 0Square feet: 656Lot size: 31662,1177 California St APT 430,1,0,650,05/22/2015,562500,37.791089,-122.413658,Downtown,3,MultiFamily2To4,1978,724324,795400,94108,15068583
3831,Address: 566 South Van Ness Avenue #11,San FranciscoSales price: 950000Sales date: 05/22/2015Bedrooms: 2Square feet: 936Lot size: 12255,566 S Van Ness Ave APT 11,2,2,936,05/22/2015,950000,37.763991,-122.417819,Mission,5,Condominium,2007,974759,1167700,94110,83153334
3832,Address: 29 Bradford Street,San FranciscoSales price: 1100000Sales date: 05/22/2015Bedrooms: 0Square feet: 775Lot size: 1498,29 Bradford St,1,2,775,05/22/2015,1100000,37.742755,-122.409164,Bernal Heights,4,SingleFamily,1947,1099215,1214400,94110,15161562
3836,Address: 892 Guerrero Street,San FranciscoSales price: 1950000Sales date: 05/22/2015Bedrooms: 4Square feet: 3070Lot size: 2313,892-894 Guerrero St,2,4,3070,05/22/2015,1950000,37.756948,-122.423652,Mission,10,Duplex,1930,2289167,1167700,94110,15145538
3837,Address: 20 Cotter Street,San FranciscoSales price: 1300000Sales date: 05/22/2015Bedrooms: 3Square feet: 1545Lot size: 2500,20 Cotter St,2.5,4,1932,05/22/2015,1300000,37.727574,-122.433238,Mission Terrace,7,SingleFamily,1906,1280501,986000,94112,15186747
3838,Address: 210 Maynard Street,San FranciscoSales price: 1400000Sales date: 05/22/2015Bedrooms: 0Square feet: 1275Lot size: 2750,210 Maynard St,2,3,1850,05/22/2015,1400000,37.729195,-122.425702,Excelsior,6,SingleFamily,1912,1026031,757400,94112,15166333
3839,Address: 46 Mars Street,San FranciscoSales price: 975000Sales date: 05/22/2015Bedrooms: 1Square feet: 697Lot size: 2403,46 Mars St,1,1,697,05/22/2015,975000,37.76123,-122.444877,Corona Heights,4,Condominium,1903,925696,1449300,94114,123950690
3840,Address: 54 Saturn Street,San FranciscoSales price: 1100000Sales date: 05/22/2015Bedrooms: 0Square feet: 1458Lot size: 1782,54 Saturn St,2,3,1458,05/22/2015,1100000,37.762885,-122.44218,Corona Heights,7,Condominium,1964,1202449,1449300,94114,15127698
3841,Address: 26 Roosevelt Way,San FranciscoSales price: 1505000Sales date: 05/22/2015Bedrooms: 0Square feet: 1040Lot size: 1651,26 Roosevelt Way,1,2,1135,05/22/2015,1505000,37.7668,-122.43758,Buena Vista Park,7,Condominium,1960,1401952,1470700,94114,15127050
3844,Address: 3808 21st Street,San FranciscoSales price: 2000000Sales date: 05/22/2015Bedrooms: 0Square feet: 1784Lot size: 1912,3808 21st St,1,4,1784,05/22/2015,2000000,37.756401,-122.432649,Eureka Valley - Dolores Heights - Castro,6,SingleFamily,1907,1861690,1718500,94114,15145237
3845,Address: 3134 Jackson Street,San FranciscoSales price: 7050000Sales date: 05/22/2015Bedrooms: 4Square feet: 3564Lot size: 3188,3134 Jackson St,4.5,6,3564,05/22/2015,7050000,37.791186,-122.446794,Pacific Heights,13,SingleFamily,1922,7323740,1884400,94115,15081060
3846,Address: 2031 47th Avenue,San FranciscoSales price: 890000Sales date: 05/22/2015Bedrooms: 2Square feet: 1272Lot size: 3000,2031 47th Ave,1,2,1272,05/22/2015,890000,37.748546,-122.506502,Outer Parkside,5,SingleFamily,1956,917261,982900,94116,15116659
3847,Address: 2227 35th Avenue,San FranciscoSales price: 950000Sales date: 05/22/2015Bedrooms: 0Square feet: 1606Lot size: 2996,2227 35th Ave,2,3,1606,05/22/2015,950000,37.745458,-122.493388,Parkside,6,SingleFamily,1939,985597,1094000,94116,15118995
3848,Address: 1925 48th Avenue,San FranciscoSales price: 1000000Sales date: 05/22/2015Bedrooms: 0Square feet: 995Lot size: 1820,1925 48th Ave,2,4,1200,05/22/2015,1000000,37.750471,-122.507621,Outer Parkside,6,SingleFamily,1944,1026581,982900,94116,15113701
3849,Address: 1916 15th Avenue,San FranciscoSales price: 1400000Sales date: 05/22/2015Bedrooms: 2Square feet: 1606Lot size: 4756,1916 15th Ave,2,2,1606,05/26/2015,1400000,37.752238,-122.471664,Golden Gate Heights,6,SingleFamily,1946,1581602,1449000,94116,15114975
3851,Address: 797 35th Avenue,San FranciscoSales price: 1600000Sales date: 05/22/2015Bedrooms: 0Square feet: 2600Lot size: 3179,797 35th Ave,6.5,4,3700,05/22/2015,1600000,37.774089,-122.495338,Outer Richmond,8,SingleFamily,1923,2075259,1187700,94121,15097126
3852,Address: 423 31st Avenue,San FranciscoSales price: 1762000Sales date: 05/22/2015Bedrooms: 0Square feet: 1692Lot size: 3000,423 31st Ave,3,4,2564,05/22/2015,1762000,37.781216,-122.491589,Central Richmond,10,SingleFamily,1966,2007850,1480400,94121,15092221
3853,Address: 731 32nd Avenue,San FranciscoSales price: 1918000Sales date: 05/22/2015Bedrooms: 3Square feet: 2490Lot size: 2996,731 32nd Ave,3.5,5,2793,05/22/2015,1918000,37.77532,-122.492244,Outer Richmond,9,SingleFamily,1926,2113601,1187700,94121,15097245
3854,Address: 1782 27th Avenue,San FranciscoSales price: 1200000Sales date: 05/22/2015Bedrooms: 4Square feet: 2270Lot size: 2060,1782 27th Ave,2,4,2270,05/22/2015,1200000,37.754226,-122.484806,Central Sunset,8,SingleFamily,1932,1245353,1111300,94122,15110994
3855,Address: 2033 Judah Street,San FranciscoSales price: 1480000Sales date: 05/22/2015Bedrooms: 0Square feet: 2500Lot size: 2495,2033-2035 Judah St,4,4,2500,05/22/2015,1480000,37.761144,-122.484031,Central Sunset,12,MultiFamily2To4,1948,1533582,1111300,94122,15105245
3856,Address: 1518 9th Avenue,San FranciscoSales price: 2125000Sales date: 05/22/2015Bedrooms: 5Square feet: 1883Lot size: 3000,1518 9th Ave,2,4,2400,05/22/2015,2125000,37.759908,-122.465693,Inner Sunset,11,SingleFamily,1909,1886255,1348400,94122,15106233
3857,Address: 2329 North Point Street,San FranciscoSales price: 2500000Sales date: 05/22/2015Bedrooms: 2Square feet: 1785Lot size: 3438,2329 N Point St,2,2,1785,05/22/2015,2500000,37.80221,-122.445591,Marina,6,Condominium,1927,2560320,2157700,94123,15079919
3859,Address: 3240 Lyon Street,San FranciscoSales price: 2875000Sales date: 05/22/2015Bedrooms: 3Square feet: 1902Lot size: 3813,3240 Lyon St,2,3,1902,05/22/2015,2875000,37.800948,-122.447293,Marina,7,SingleFamily,1928,4019025,2157700,94123,15079942
3860,Address: 15 Teresita Boulevard #11,San FranciscoSales price: 650000Sales date: 05/22/2015Bedrooms: 2Square feet: 862Lot size: 11677,15 Teresita Blvd APT 11,2,2,862,05/22/2015,650000,37.745036,-122.45174,Miraloma Park,4,Condominium,1990,672625,1227600,94127,15133537
3861,Address: 62 Ulloa Street,San FranciscoSales price: 1386000Sales date: 05/22/2015Bedrooms: 0Square feet: 1779Lot size: 3158,62 Ulloa St,2,3,1779,05/22/2015,1386000,37.74486,-122.454766,Forest Hill Extension,6,SingleFamily,1939,1680506,1657500,94127,15133651
3862,Address: 236 Ridgewood Avenue,San FranciscoSales price: 1410000Sales date: 05/22/2015Bedrooms: 3Square feet: 1630Lot size: 2199,236 Ridgewood Ave,2,3,1665,05/22/2015,1410000,37.732108,-122.453178,Westwood Highlands,8,SingleFamily,1926,1355311,1393200,94127,15138788
3863,Address: 250 Detroit Street,San FranciscoSales price: 1450000Sales date: 05/22/2015Bedrooms: 2Square feet: 1340Lot size: 2500,250 Detroit St,2,3,2208,05/22/2015,1450000,37.729767,-122.444017,Sunnyside,5,SingleFamily,1922,1706436,1030800,94131,15139840
3864,Address: 255 Duncan Street,San FranciscoSales price: 1900000Sales date: 05/22/2015Bedrooms: 3Square feet: 1486Lot size: 2500,255 Duncan St,2,3,1507,05/22/2015,1900000,37.745937,-122.425916,Noe Valley,8,SingleFamily,1900,2078671,1751900,94131,15182642
3865,Address: 469 Valley Street,San FranciscoSales price: 2895000Sales date: 05/22/2015Bedrooms: 0Square feet: 935Lot size: 2848,469 Valley St,3,4,3220,05/22/2015,2895000,37.743901,-122.43256,Noe Valley,6,SingleFamily,2014,3271078,1751900,94131,15183258
3867,Address: 1 Crescent Way #1216,San FranciscoSales price: 529000Sales date: 05/22/2015Bedrooms: 2Square feet: 1063Lot size: 42105,1 Crescent Way APT 1216,2,2,1063,05/22/2015,529000,37.71085,-122.390182,Bayview,5,SingleFamily,2001,615921,719000,94134,64972875
3868,Address: 967 Dwight Street,San FranciscoSales price: 665000Sales date: 05/22/2015Bedrooms: 2Square feet: 875Lot size: 2495,967 Dwight St,1.5,3,1070,05/22/2015,665000,37.721316,-122.411632,Portola,4,SingleFamily,1957,917811,891600,94134,15172085
3870,Address: 1097 Howard Street #103,San FranciscoSales price: 700000Sales date: 05/21/2015Bedrooms: 0Square feet: 1017Lot size: 11898,1097 Howard St UNIT 103,1,1,1017,05/21/2015,700000,37.777996,-122.408912,South of Market,1,Condominium,1998,809703,957300,94103,80735832
3871,Address: 155 Harriet Street #12,San FranciscoSales price: 890000Sales date: 05/21/2015Bedrooms: 2Square feet: 933Lot size: 9595,155 Harriet St STE 12,2,2,933,05/21/2015,890000,37.777615,-122.404995,South of Market,5,Condominium,2001,917556,957300,94103,59700492
3874,Address: 1810 Polk Street #2,San FranciscoSales price: 832500Sales date: 05/21/2015Bedrooms: 1Square feet: 782Lot size: 5904,1810 Polk St # 2,1,1,782,05/21/2015,832500,37.793685,-122.420944,Nob Hill,3,Condominium,2006,833283,1440700,94109,79843860
3877,Address: 19 Foerster Street,San FranciscoSales price: 1136000Sales date: 05/21/2015Bedrooms: 0Square feet: 1340Lot size: 2500,19 Foerster St,1,3,1340,05/21/2015,1136000,37.728738,-122.449123,Sunnyside,6,SingleFamily,1925,1001539,1030800,94112,15140438
3878,Address: 242 Corbett Avenue,San FranciscoSales price: 1610000Sales date: 05/21/2015Bedrooms: 2Square feet: 1554Lot size: 1890,242 Corbett Ave,2,3,1500,05/21/2015,1610000,37.761536,-122.443871,Corona Heights,9,SingleFamily,1886,1598296,1449300,94114,15128355
3879,Address: 2121 Laguna Street #600,San FranciscoSales price: 1150000Sales date: 05/21/2015Bedrooms: 2Square feet: 870Lot size: 8776,2121 Laguna St # 600,2,2,870,05/21/2015,1150000,37.79094,-122.42956,Pacific Heights,4,Condominium,1960,1155422,1884400,94115,15074343
