,address,info,z_address,bathrooms,bedrooms,finishedsqft,lastsolddate,lastsoldprice,latitude,longitude,neighborhood,totalrooms,usecode,yearbuilt,zestimate,zindexvalue,zipcode,zpid
10210,Address: 1701 Jackson Street #601,San FranciscoSales price: 950000Sales date: 01/21/2014Bedrooms: 0Square feet: 1058Lot size: 38432,1701 Jackson St APT 601,2,2,1058,01/21/2014,950000,37.793709,-122.423446,Pacific Heights,5,Condominium,2001,1259656,1884400,94109,54854399
10211,Address: 2060 Sutter Street #401,San FranciscoSales price: 1051500Sales date: 01/21/2014Bedrooms: 2Square feet: 1174Lot size: 35698,2060 Sutter St APT 401,2,2,1174,01/21/2014,1051500,37.786233,-122.434364,Lower Pacific Heights,5,Condominium,1984,1380918,1146900,94115,15075675
10212,Address: 2419 34th Avenue,San FranciscoSales price: 925000Sales date: 01/21/2014Bedrooms: 0Square feet: 1560Lot size: 2996,2419 34th Ave,2,3,1560,01/21/2014,925000,37.74191,-122.492066,Parkside,8,SingleFamily,1925,960776,1094000,94116,15122032
10213,Address: 664 Sweeny Street,San FranciscoSales price: 650000Sales date: 01/21/2014Bedrooms: 2Square feet: 850Lot size: 2687,664 Sweeny St,1,2,850,01/21/2014,650000,37.730454,-122.416464,Portola,4,SingleFamily,1942,814833,891600,94134,15165306
10214,Address: 300 Ivy Street #507,San FranciscoSales price: 1097000Sales date: 01/17/2014Bedrooms: 0Square feet: 0Lot size: 0,300 Ivy St APT 507,2,2,1075,03/14/2014,1210000,37.777362,-122.42324,Hayes Valley,4,MultiFamily2To4,2014,1291420,1202900,94102,123174929
10215,Address: 300 Ivy Street #409,San FranciscoSales price: 1252000Sales date: 01/17/2014Bedrooms: 0Square feet: 0Lot size: 0,300 Ivy St APT 409,2,2,1123,01/17/2014,1252000,37.777362,-122.42324,Hayes Valley,4,Condominium,2014,1388467,1202900,94102,123174976
10216,Address: 300 Ivy Street #412,San FranciscoSales price: 1254000Sales date: 01/17/2014Bedrooms: 0Square feet: 0Lot size: 0,300 Ivy St APT 412,2,2,1038,01/17/2014,1254000,37.777362,-122.42324,Hayes Valley,4,Condominium,2014,1385568,1202900,94102,123174773
10217,Address: 300 Ivy Street #515,San FranciscoSales price: 1277000Sales date: 01/17/2014Bedrooms: 0Square feet: 0Lot size: 0,300 Ivy St APT 515,2,2,1059,01/17/2014,1277000,37.777362,-122.42324,Hayes Valley,4,Condominium,2014,1340012,1202900,94102,123174921
10218,Address: 489 Harrison Street #507,San FranciscoSales price: 1400000Sales date: 01/17/2014Bedrooms: 2Square feet: 1508Lot size: 56024,489 Harrison St UNIT 507,3,2,1508,01/17/2014,1400000,37.786064,-122.392173,South Beach,4,Condominium,2008,2669985,1269100,94105,83152683
10223,Address: 1080 Sutter Street #201,San FranciscoSales price: 885000Sales date: 01/17/2014Bedrooms: 0Square feet: 0Lot size: 0,1080 Sutter St APT 201,2,3,1226,01/17/2014,885000,37.788066,-122.418065,Downtown,4,Condominium,2014,1362704,795400,94109,123597843
10224,Address: 1080 Sutter Street #704,San FranciscoSales price: 1002000Sales date: 01/17/2014Bedrooms: 0Square feet: 0Lot size: 0,1080 Sutter St APT 704,2,3,1226,10/02/2015,1285000,37.788066,-122.418065,Downtown,4,Condominium,2014,1358176,795400,94109,123175131
10225,Address: 287 Thrift Street,San FranciscoSales price: 650000Sales date: 01/17/2014Bedrooms: 2Square feet: 1150Lot size: 3123,287 Thrift St,2,2,1150,01/17/2014,650000,37.717185,-122.462041,Oceanview,6,SingleFamily,1949,870734,752700,94112,15192327
10226,Address: 94 Eastwood Drive,San FranciscoSales price: 1085000Sales date: 01/17/2014Bedrooms: 0Square feet: 1200Lot size: 3388,94 Eastwood Dr,2,2,1340,01/17/2014,1085000,37.727467,-122.457135,Westwood Park,7,SingleFamily,1923,1252002,1191600,94112,15140838
10228,Address: 1804 Ellis Street #71,San FranciscoSales price: 490000Sales date: 01/17/2014Bedrooms: 2Square feet: 816Lot size: 75086,1804D Ellis St # 71,1,2,816,01/17/2014,490000,37.78228,-122.43682,Western Addition,4,Condominium,1986,736258,971300,94115,15077434
10229,Address: 2140 Bush Street #5,San FranciscoSales price: 1622500Sales date: 01/17/2014Bedrooms: 0Square feet: 1969Lot size: 9563,2140 Bush St APT 5,1,1,1969,01/17/2014,1622500,37.787419,-122.432478,Lower Pacific Heights,2,Condominium,1920,1642726,1146900,94115,15075328
10230,Address: 2488 45th Avenue,San FranciscoSales price: 599000Sales date: 01/17/2014Bedrooms: 0Square feet: 877Lot size: 1089,2488 45th Ave,1,2,877,01/17/2014,599000,37.740231,-122.50326,Outer Parkside,4,SingleFamily,1946,699593,982900,94116,15121619
10232,Address: 767 Oak Street,San FranciscoSales price: 1750000Sales date: 01/17/2014Bedrooms: 5Square feet: 1915Lot size: 3781,767 Oak St,4.5,4,2588,01/17/2014,1750000,37.773552,-122.431853,Hayes Valley,9,SingleFamily,1900,3623798,1202900,94117,15078864
10233,Address: 656 5th Avenue,San FranciscoSales price: 1200000Sales date: 01/17/2014Bedrooms: 3Square feet: 2826Lot size: 3000,656 5th Ave,2,3,1543,01/17/2014,1200000,37.776262,-122.462535,Inner Richmond,7,MultiFamily2To4,1907,1250377,1679000,94118,64971486
10234,Address: 142 Ewing Terrace,San FranciscoSales price: 1725000Sales date: 01/17/2014Bedrooms: 2Square feet: 2040Lot size: 4682,142 Ewing Ter,2,2,2040,01/17/2014,1725000,37.780748,-122.448215,Lone Mountain,7,SingleFamily,1941,1949512,1419600,94118,15084104
10236,Address: 4032 Irving Street,San FranciscoSales price: 700000Sales date: 01/17/2014Bedrooms: 2Square feet: 1577Lot size: 2495,4032 Irving St,2,2,1577,01/17/2014,700000,37.762741,-122.501339,Outer Sunset,6,SingleFamily,1908,1053921,1030300,94122,15101085
10237,Address: 1250 31st Avenue,San FranciscoSales price: 1190000Sales date: 01/17/2014Bedrooms: 3Square feet: 1491Lot size: 3600,1250 31st Ave,3,6,2491,01/17/2014,1190000,37.763901,-122.489717,Central Sunset,6,SingleFamily,1923,1470507,1111300,94122,15101584
10238,Address: 1966 Greenwich Street,San FranciscoSales price: 1050000Sales date: 01/17/2014Bedrooms: 2Square feet: 1066Lot size: 3437,1966 Greenwich St,4,5,3484,01/17/2014,1050000,37.799718,-122.432113,Cow Hollow,4,SingleFamily,1900,4419861,2134300,94123,64971346
10239,Address: 1968 Greenwich Street,San FranciscoSales price: 2650000Sales date: 01/17/2014Bedrooms: 3Square feet: 3235Lot size: 3437,1968 Greenwich St,2.5,3,2418,01/17/2014,2650000,37.799718,-122.432113,Cow Hollow,7,SingleFamily,1950,3111049,2134300,94123,15071139
10240,Address: 986 Ingerson Avenue,San FranciscoSales price: 632000Sales date: 01/17/2014Bedrooms: 3Square feet: 1672Lot size: 2495,986 Ingerson Ave,2,4,2850,01/17/2014,632000,37.71915,-122.392555,Bayview,9,SingleFamily,1928,730726,719000,94124,15154683
10241,Address: 1500 Newcomb Avenue,San FranciscoSales price: 769000Sales date: 01/17/2014Bedrooms: 4Square feet: 2416Lot size: 2500,1500 Newcomb Ave,1,3,2440,01/17/2014,769000,37.734439,-122.38785,Bayview,10,SingleFamily,1918,938256,719000,94124,15156124
10242,Address: 2220 Castro Street,San FranciscoSales price: 3550000Sales date: 01/17/2014Bedrooms: 0Square feet: 1200Lot size: 2622,2220 Castro St,4.5,4,3972,01/17/2014,3550000,37.74368,-122.433676,Noe Valley,9,SingleFamily,1912,3522767,1751900,94131,15200090
10245,Address: 300 Ivy Street #214,San FranciscoSales price: 953000Sales date: 01/16/2014Bedrooms: 0Square feet: 0Lot size: 0,300 Ivy St APT 214,2,2,970,01/16/2014,953000,37.777362,-122.42324,Hayes Valley,4,Condominium,2014,1305248,1202900,94102,123175125
10247,Address: 616 20th Street #320,San FranciscoSales price: 695000Sales date: 01/16/2014Bedrooms: 0Square feet: 0Lot size: 0,616 20th St UNIT 320,1,1,770,01/16/2014,695000,37.760581,-122.387846,Central Waterfront - Dogpatch,4,Condominium,2013,847595,1124600,94107,123597251
10250,Address: 721 York Street,San FranciscoSales price: 1510000Sales date: 01/16/2014Bedrooms: 0Square feet: 1030Lot size: 2495,721 York St,3,5,1937,01/16/2014,1510000,37.759709,-122.408639,Mission,10,MultiFamily2To4,1900,1733103,1167700,94110,15150060
10251,Address: 1015 Capitol Avenue,San FranciscoSales price: 470000Sales date: 01/16/2014Bedrooms: 2Square feet: 800Lot size: 2495,1015 Capitol Ave,3,4,1450,01/08/2015,868000,37.720346,-122.459493,Ingleside,6,SingleFamily,1922,824464,799700,94112,15189306
10252,Address: 241 Farallones Street,San FranciscoSales price: 710000Sales date: 01/16/2014Bedrooms: 3Square feet: 1893Lot size: 3123,241 Farallones St,1,3,1893,01/16/2014,710000,37.713788,-122.460584,Oceanview,8,SingleFamily,1927,1023247,752700,94112,15194498
10253,Address: 320 Hearst Avenue,San FranciscoSales price: 928000Sales date: 01/16/2014Bedrooms: 0Square feet: 1500Lot size: 4400,320 Hearst Ave,3,4,1700,01/16/2014,928000,37.731044,-122.44488,Sunnyside,7,SingleFamily,1912,1242085,1030800,94112,15139247
10255,Address: 475 22nd Avenue,San FranciscoSales price: 926000Sales date: 01/16/2014Bedrooms: 0Square feet: 1526Lot size: 2996,475 22nd Ave,3.5,4,2413,08/07/2015,2130000,37.778785,-122.481742,Central Richmond,6,SingleFamily,1913,1830821,1480400,94121,15093913
10256,Address: 670 19th Avenue,San FranciscoSales price: 1010000Sales date: 01/16/2014Bedrooms: 0Square feet: 1775Lot size: 3000,670 19th Ave,1.5,3,1775,02/26/2016,1600000,37.7753,-122.47761,Central Richmond,6,SingleFamily,1913,1458628,1480400,94121,15097904
10258,Address: 90 Bayview Street,San FranciscoSales price: 679000Sales date: 01/16/2014Bedrooms: 2Square feet: 1700Lot size: 2522,90 Bayview St,2,2,1700,01/16/2014,679000,37.732981,-122.394222,Bayview,7,SingleFamily,1931,911287,719000,94124,15157277
10278,Address: 49 Restani Way,San FranciscoSales price: 701000Sales date: 01/15/2014Bedrooms: 0Square feet: 1540Lot size: 2400,49 Restani Way,2,3,1540,01/15/2014,701000,37.717786,-122.443703,Outer Mission,6,Townhouse,1954,848413,804400,94112,15191155
10279,Address: 4591 18th Street,San FranciscoSales price: 1660000Sales date: 01/15/2014Bedrooms: 2Square feet: 1310Lot size: 2495,4591 18th St,3,2,1310,01/15/2014,1660000,37.760276,-122.441357,Eureka Valley - Dolores Heights - Castro,6,SingleFamily,1924,1679141,1718500,94114,15129201
10280,Address: 4038 23rd Street,San FranciscoSales price: 2300000Sales date: 01/15/2014Bedrooms: 3Square feet: 1850Lot size: 2848,4038 23rd St,1.5,3,1850,01/15/2014,2300000,37.753215,-122.43294,Noe Valley,6,SingleFamily,1908,2399772,1751900,94114,15146403
10281,Address: 2751 42nd Avenue,San FranciscoSales price: 505000Sales date: 01/15/2014Bedrooms: 0Square feet: 1012Lot size: 2500,2751 42nd Ave,2,4,1500,01/15/2014,505000,37.735459,-122.500171,Outer Parkside,4,SingleFamily,1948,1020406,982900,94116,15126181
10282,Address: 2596 24th Avenue,San FranciscoSales price: 1255000Sales date: 01/15/2014Bedrooms: 0Square feet: 2400Lot size: 1724,2596-2598 24TH Ave,2,3,1200,01/15/2014,1255000,37.739249,-122.480579,Parkside,10,MultiFamily2To4,1956,1129395,1094000,94116,15123378
10285,Address: 3222 Cabrillo Street,San FranciscoSales price: 1304000Sales date: 01/15/2014Bedrooms: 5Square feet: 2030Lot size: 2500,3222 Cabrillo St,5,4,2187,05/06/2014,1605000,37.774271,-122.493364,Outer Richmond,8,SingleFamily,1932,1633260,1187700,94121,15097213
